transaction_id,date,year,month,day,product,commodity_category,hs_code,quantity,unit,unit_price,trade_value,market_price,price_deviation,exporter_company,exporter_country,export_port,importer_company,importer_country,import_port,shipping_route,distance_km,transport_mode,vessel_id,port_calls,port_activity_index,cargo_volume,shipment_duration_days,trade_frequency_30d,company_risk_score,route_anomaly,fraud_label
TXN00852,2024-05-03,2024,5,3,Steel,Metal,720712,2284,tons,623.98,1425170.32,520,0.2,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO3452959,1,1.68,142511,30,15,0.58,0,0
TXN00853,2024-01-07,2024,1,7,Copper,Metal,740311,3305,tons,16656.14,55048542.7,8500,0.9595,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO4811558,6,0.72,101786,29,3,0.9,0,2
TXN00854,2024-01-09,2024,1,9,Wheat,Agriculture,100199,2045,tons,307.94,629737.3,300,0.0265,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO7572127,6,0.82,129306,19,7,0.43,0,0
TXN00855,2024-04-01,2024,4,1,Steel,Metal,720712,3983,tons,598.57,2384104.31,520,0.1511,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO7516911,5,0.99,43146,28,25,0.3,0,0
TXN00856,2024-02-02,2024,2,2,Steel,Metal,720712,1682,tons,603.39,1014901.98,520,0.1604,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO8313511,5,1.79,118101,11,2,0.12,0,0
TXN00857,2024-04-09,2024,4,9,Steel,Metal,720712,3896,tons,595.49,2320029.04,520,0.1452,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO3283831,7,1.67,44109,30,11,0.84,0,0
TXN00858,2024-01-08,2024,1,8,CrudeOil,Energy,270900,1268,tons,43.74,55462.32,75,-0.4168,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO8035730,8,1.48,134502,11,2,0.73,0,2
TXN00859,2024-01-25,2024,1,25,CrudeOil,Energy,270900,1897,tons,74.81,141914.57,75,-0.0025,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO1514597,7,0.84,87067,14,30,0.43,1,0
TXN00860,2024-03-01,2024,3,1,Copper,Metal,740311,3754,tons,9903.93,37179353.22,8500,0.1652,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO2803616,4,1.24,105217,19,14,0.15,1,0
TXN00861,2024-03-02,2024,3,2,Wheat,Agriculture,100199,899,tons,331.19,297739.81,300,0.104,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO6696833,2,1.03,74474,32,24,0.4,0,0
TXN00862,2024-01-31,2024,1,31,Aluminum,Metal,760110,3455,tons,2419.39,8358992.45,2400,0.0081,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO6291879,1,1.62,47149,32,19,0.82,0,0
TXN00863,2024-06-08,2024,6,8,Copper,Metal,740311,2333,tons,9084.37,21193835.21,8500,0.0687,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO3294006,1,0.78,103302,21,17,0.18,0,0
TXN00864,2024-06-05,2024,6,5,Wheat,Agriculture,100199,3194,tons,353.24,1128248.56,300,0.1775,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO4192243,4,1.37,102998,18,24,0.16,0,0
TXN00865,2024-02-24,2024,2,24,Copper,Metal,740311,1704,tons,8547.73,14565331.92,8500,0.0056,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO9307001,4,1.15,123904,26,19,0.45,0,0
TXN00866,2024-02-15,2024,2,15,Steel,Metal,720712,3894,tons,551.84,2148864.96,520,0.0612,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO7693549,4,1.53,98479,25,19,0.44,0,0
TXN00867,2024-02-28,2024,2,28,Aluminum,Metal,760110,1406,tons,2849.67,4006636.02,2400,0.1874,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO7122755,4,1.34,94465,28,5,0.51,0,0
TXN00868,2024-04-21,2024,4,21,Aluminum,Metal,760110,2339,tons,2484.4,5811011.6,2400,0.0352,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO3179736,4,1.18,27731,11,15,0.71,0,0
TXN00869,2024-01-05,2024,1,5,Copper,Metal,740311,3846,tons,9088.11,34952871.06,8500,0.0692,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO4802560,2,1.56,50757,32,13,0.57,0,0
TXN00870,2024-03-03,2024,3,3,Wheat,Agriculture,100199,3812,tons,178.05,678726.6,300,-0.4065,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO7666110,7,1.77,67784,28,23,0.42,0,2
TXN00871,2024-03-17,2024,3,17,Copper,Metal,740311,1049,tons,9418.38,9879880.62,8500,0.108,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO1611799,8,1.37,41065,24,23,0.49,0,0
TXN00872,2024-01-10,2024,1,10,Wheat,Agriculture,100199,871,tons,351.23,305921.33,300,0.1708,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO3884585,7,1.49,70730,13,15,0.19,0,0
TXN00873,2024-03-25,2024,3,25,CrudeOil,Energy,270900,833,tons,79.0,65807.0,75,0.0533,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO2969234,4,0.87,146923,5,20,0.12,0,0
TXN00874,2024-04-22,2024,4,22,Aluminum,Metal,760110,3677,tons,2525.49,9286226.73,2400,0.0523,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO7200255,5,0.94,72568,30,18,0.52,0,0
TXN00875,2024-06-04,2024,6,4,Copper,Metal,740311,2413,tons,7688.86,18553219.18,8500,-0.0954,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO2738448,2,1.42,135200,26,27,0.11,0,0
TXN00876,2024-06-25,2024,6,25,Steel,Metal,720712,2009,tons,475.65,955580.85,520,-0.0853,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO5356940,7,1.19,133355,35,21,0.66,0,0
TXN00877,2024-02-14,2024,2,14,Aluminum,Metal,760110,2524,tons,2734.64,6902231.36,2400,0.1394,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO7767119,1,1.29,98213,15,19,0.11,0,0
TXN00878,2024-03-24,2024,3,24,Steel,Metal,720712,2020,tons,573.66,1158793.2,520,0.1032,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO7952926,3,1.63,31627,6,27,0.33,0,0
TXN00879,2024-02-05,2024,2,5,Wheat,Agriculture,100199,1137,tons,351.97,400189.89,300,0.1732,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO8309708,1,1.36,87949,35,18,0.55,0,0
TXN00880,2024-03-16,2024,3,16,Wheat,Agriculture,100199,1094,tons,335.72,367277.68,300,0.1191,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO9365639,2,1.47,22211,20,20,0.23,0,0
TXN00881,2024-03-24,2024,3,24,CrudeOil,Energy,270900,1281,tons,87.56,112164.36,75,0.1675,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO3748165,8,1.54,37008,18,9,0.92,0,0
TXN00882,2024-05-19,2024,5,19,Aluminum,Metal,760110,1440,tons,2663.29,3835137.6,2400,0.1097,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO3837549,7,0.82,88565,31,19,0.64,0,0
TXN00883,2024-03-26,2024,3,26,Wheat,Agriculture,100199,2172,tons,87.13,189246.36,300,-0.7096,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO4960130,8,1.61,95422,13,4,0.66,0,2
TXN00884,2024-05-18,2024,5,18,CrudeOil,Energy,270900,3657,tons,78.88,288464.16,75,0.0517,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO2867018,5,1.36,44990,15,27,0.24,0,0
TXN00885,2024-01-29,2024,1,29,CrudeOil,Energy,270900,1986,tons,75.95,150836.7,75,0.0127,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO2804691,4,1.74,124625,7,26,0.61,0,0
TXN00886,2024-02-27,2024,2,27,Steel,Metal,720712,3563,tons,472.57,1683766.91,520,-0.0912,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO8071939,2,1.02,101271,18,4,0.49,0,0
TXN00887,2024-05-01,2024,5,1,Aluminum,Metal,760110,2636,tons,2286.35,6026818.6,2400,-0.0474,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO6160256,6,0.72,122905,20,5,0.86,0,0
TXN00888,2024-03-12,2024,3,12,Wheat,Agriculture,100199,3278,tons,285.96,937376.88,300,-0.0468,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO7913198,4,0.93,123811,20,25,0.52,0,0
TXN00889,2024-02-14,2024,2,14,Steel,Metal,720712,1520,tons,607.18,922913.6,520,0.1677,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO6410771,7,1.13,89277,9,4,0.87,0,0
TXN00890,2024-02-22,2024,2,22,Wheat,Agriculture,100199,3154,tons,310.31,978717.74,300,0.0344,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO2934978,5,1.01,73249,25,11,0.9,0,0
TXN00891,2024-02-06,2024,2,6,Wheat,Agriculture,100199,1406,tons,726.61,1021613.66,300,1.422,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO4718261,5,1.55,101216,24,13,0.31,0,2
TXN00892,2024-04-19,2024,4,19,Steel,Metal,720712,1817,tons,621.59,1129429.03,520,0.1954,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO3332067,8,0.8,65920,6,25,0.48,0,0
TXN00893,2024-05-28,2024,5,28,Aluminum,Metal,760110,2361,tons,2869.0,6773709.0,2400,0.1954,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO8263303,5,1.43,46832,25,4,0.52,1,0
TXN00894,2024-06-26,2024,6,26,Copper,Metal,740311,3485,tons,9436.28,32885435.8,8500,0.1102,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO4759750,7,1.19,62931,31,13,0.22,1,0
TXN00895,2024-04-03,2024,4,3,Aluminum,Metal,760110,2337,tons,2254.72,5269280.64,2400,-0.0605,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO6486411,4,1.08,139268,9,22,0.26,1,0
TXN00896,2024-05-30,2024,5,30,CrudeOil,Energy,270900,1631,tons,74.05,120775.55,75,-0.0127,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO8007917,3,0.79,84324,6,17,0.37,1,0
TXN00897,2024-04-18,2024,4,18,Steel,Metal,720712,1624,tons,561.77,912314.48,520,0.0803,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO2992126,5,0.82,108024,23,19,0.61,0,0
TXN00898,2024-03-12,2024,3,12,Wheat,Agriculture,100199,3269,tons,327.11,1069322.59,300,0.0904,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO2551784,7,1.07,128133,20,7,0.81,0,0
TXN00899,2024-05-04,2024,5,4,Copper,Metal,740311,2196,tons,4420.14,9706627.44,8500,-0.48,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO5494578,4,1.14,87619,12,12,0.25,0,2
TXN00900,2024-06-27,2024,6,27,Steel,Metal,720712,1395,tons,579.49,808388.55,520,0.1144,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO8036199,6,1.23,118275,26,27,0.66,0,0
TXN00901,2024-04-14,2024,4,14,Steel,Metal,720712,2779,tons,502.95,1397698.05,520,-0.0328,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO4587398,5,0.94,119179,8,23,0.13,0,0
TXN00902,2024-05-20,2024,5,20,Wheat,Agriculture,100199,2482,tons,303.67,753708.94,300,0.0122,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO2450376,1,1.33,103226,18,29,0.86,0,0
TXN00903,2024-06-13,2024,6,13,Copper,Metal,740311,2679,tons,8601.78,23044168.62,8500,0.012,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO2188644,7,1.72,73282,14,11,0.64,0,0
TXN00904,2024-01-01,2024,1,1,Wheat,Agriculture,100199,1306,tons,351.54,459111.24,300,0.1718,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO8897119,8,0.82,31269,32,3,0.91,0,0
TXN00905,2024-06-15,2024,6,15,Copper,Metal,740311,2727,tons,8989.24,24513657.48,8500,0.0576,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO8406195,5,0.88,39574,24,10,0.41,0,0
TXN00906,2024-02-13,2024,2,13,CrudeOil,Energy,270900,1390,tons,22.54,31330.6,75,-0.6995,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO2900431,8,0.93,124654,12,8,0.35,0,2
TXN00907,2024-04-06,2024,4,6,Copper,Metal,740311,3071,tons,9314.91,28606088.61,8500,0.0959,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO6067121,3,1.74,143387,6,29,0.76,0,0
TXN00908,2024-03-20,2024,3,20,Wheat,Agriculture,100199,3938,tons,293.02,1153912.76,300,-0.0233,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO7408502,7,0.7,83926,26,26,0.49,0,0
TXN00909,2024-02-08,2024,2,8,Aluminum,Metal,760110,1297,tons,2683.23,3480149.31,2400,0.118,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO8157069,4,1.23,57349,5,5,0.43,0,0
TXN00910,2024-06-15,2024,6,15,Wheat,Agriculture,100199,2316,tons,279.46,647229.36,300,-0.0685,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO5308371,4,1.53,126681,27,30,0.8,0,0
TXN00911,2024-05-27,2024,5,27,Aluminum,Metal,760110,1398,tons,2370.92,3314546.16,2400,-0.0121,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO2491664,8,1.14,61081,15,16,0.38,0,0
TXN00912,2024-05-20,2024,5,20,CrudeOil,Energy,270900,3104,tons,83.7,259804.8,75,0.116,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO1671961,2,0.75,41413,34,24,0.64,0,0
TXN00913,2024-01-14,2024,1,14,Steel,Metal,720712,1101,tons,581.89,640660.89,520,0.119,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO3060045,1,1.64,23569,11,26,0.34,0,0
TXN00914,2024-06-26,2024,6,26,CrudeOil,Energy,270900,1295,tons,85.13,110243.35,75,0.1351,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO2210811,2,1.39,78875,23,7,0.79,0,0
TXN00915,2024-02-05,2024,2,5,CrudeOil,Energy,270900,3029,tons,86.14,260918.06,75,0.1485,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO7686175,1,1.7,49511,7,19,0.88,0,0
TXN00916,2024-05-04,2024,5,4,CrudeOil,Energy,270900,1486,tons,70.9,105357.4,75,-0.0547,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO2056156,2,1.23,149079,14,15,0.74,1,0
TXN00917,2024-06-29,2024,6,29,Copper,Metal,740311,2621,tons,9430.05,24716161.05,8500,0.1094,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO8064811,8,0.81,113179,30,29,0.57,0,0
TXN00918,2024-03-24,2024,3,24,Copper,Metal,740311,3939,tons,7955.76,31337738.64,8500,-0.064,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO4277261,8,1.5,134717,8,8,0.5,0,0
TXN00919,2024-06-03,2024,6,3,Aluminum,Metal,760110,2648,tons,2250.02,5958052.96,2400,-0.0625,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO6736286,5,0.91,87795,22,9,0.67,0,0
TXN00920,2024-03-30,2024,3,30,Aluminum,Metal,760110,2951,tons,2538.57,7491320.07,2400,0.0577,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO7158994,1,1.51,69697,16,14,0.39,0,0
TXN00921,2024-06-28,2024,6,28,Aluminum,Metal,760110,2205,tons,2454.17,5411444.85,2400,0.0226,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO1336682,2,0.73,135082,9,9,0.7,0,0
TXN00922,2024-06-04,2024,6,4,Steel,Metal,720712,1071,tons,556.46,595968.66,520,0.0701,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO5580586,5,1.3,83453,28,19,0.66,0,0
TXN00923,2024-04-02,2024,4,2,Aluminum,Metal,760110,3515,tons,2275.19,7997292.85,2400,-0.052,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO7249354,8,0.71,129568,33,17,0.54,0,0
TXN00924,2024-06-16,2024,6,16,Wheat,Agriculture,100199,1910,tons,171.85,328233.5,300,-0.4272,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO3135306,5,1.29,84806,27,17,0.76,0,2
TXN00925,2024-05-28,2024,5,28,Steel,Metal,720712,1715,tons,513.43,880532.45,520,-0.0126,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO2358373,1,1.04,108895,9,25,0.28,0,0
TXN00926,2024-05-11,2024,5,11,Wheat,Agriculture,100199,2002,tons,557.87,1116855.74,300,0.8596,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO9633989,5,1.51,108404,23,19,0.21,0,2
TXN00927,2024-04-06,2024,4,6,CrudeOil,Energy,270900,1571,tons,76.22,119741.62,75,0.0163,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO5500558,3,0.75,80659,19,27,0.46,0,0
TXN00928,2024-05-26,2024,5,26,CrudeOil,Energy,270900,1983,tons,78.4,155467.2,75,0.0453,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO2996461,8,1.29,38346,11,23,0.9,0,0
TXN00929,2024-06-11,2024,6,11,CrudeOil,Energy,270900,1822,tons,75.12,136868.64,75,0.0016,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO4166360,6,1.77,88875,14,16,0.86,0,0
TXN00930,2024-04-15,2024,4,15,Steel,Metal,720712,944,tons,545.58,515027.52,520,0.0492,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO6359110,6,0.81,43483,6,20,0.81,0,0
TXN00931,2024-04-16,2024,4,16,CrudeOil,Energy,270900,1710,tons,88.64,151574.4,75,0.1819,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO7370983,2,1.2,132003,10,12,0.06,1,0
TXN00932,2024-03-28,2024,3,28,Wheat,Agriculture,100199,3029,tons,309.5,937475.5,300,0.0317,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO8424826,1,1.15,113463,6,23,0.18,0,0
TXN00933,2024-03-21,2024,3,21,Aluminum,Metal,760110,3931,tons,2503.88,9842752.28,2400,0.0433,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO5887735,7,0.77,110317,22,26,0.91,0,0
TXN00934,2024-06-17,2024,6,17,Wheat,Agriculture,100199,3456,tons,322.34,1114007.04,300,0.0745,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO2819913,4,1.49,107298,22,20,0.95,0,0
TXN00935,2024-05-21,2024,5,21,Steel,Metal,720712,2222,tons,529.06,1175571.32,520,0.0174,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO4956293,8,1.16,67754,21,27,0.67,0,0
TXN00936,2024-06-03,2024,6,3,Steel,Metal,720712,1258,tons,503.04,632824.32,520,-0.0326,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO6980653,4,1.64,72761,35,24,0.9,0,0
TXN00937,2024-05-24,2024,5,24,CrudeOil,Energy,270900,1205,tons,87.59,105545.95,75,0.1679,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO4300136,8,1.43,120851,35,28,0.73,0,0
TXN00938,2024-06-09,2024,6,9,Copper,Metal,740311,813,tons,8503.98,6913735.74,8500,0.0005,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO1631418,5,1.6,67219,27,27,0.66,1,0
TXN00939,2024-04-23,2024,4,23,Wheat,Agriculture,100199,852,tons,347.39,295976.28,300,0.158,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO4263044,5,1.55,127831,10,13,0.27,0,0
TXN00940,2024-06-20,2024,6,20,CrudeOil,Energy,270900,3632,tons,77.44,281262.08,75,0.0325,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO3346874,7,1.41,22897,5,14,0.73,0,0
TXN00941,2024-03-19,2024,3,19,Steel,Metal,720712,2599,tons,1174.19,3051719.81,520,1.2581,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO1720789,4,1.28,126499,25,9,0.67,1,2
TXN00942,2024-02-09,2024,2,9,CrudeOil,Energy,270900,2134,tons,73.7,157275.8,75,-0.0173,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO4889911,6,1.26,132520,7,1,0.18,0,0
TXN00943,2024-04-21,2024,4,21,CrudeOil,Energy,270900,1709,tons,89.47,152904.23,75,0.1929,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO1846999,2,1.13,140984,12,6,0.66,0,0
TXN00944,2024-02-07,2024,2,7,CrudeOil,Energy,270900,2358,tons,80.3,189347.4,75,0.0707,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO8125572,3,1.74,24827,35,27,0.25,0,0
TXN00945,2024-03-31,2024,3,31,Copper,Metal,740311,861,tons,9073.75,7812498.75,8500,0.0675,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO3538753,3,1.54,51825,21,2,0.38,0,0
TXN00946,2024-02-22,2024,2,22,Aluminum,Metal,760110,3896,tons,2611.48,10174326.08,2400,0.0881,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO2303279,3,0.81,72171,30,8,0.37,0,0
TXN00947,2024-02-28,2024,2,28,Steel,Metal,720712,2592,tons,588.65,1525780.8,520,0.132,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO8676998,7,1.3,76294,33,21,0.44,0,0
TXN00948,2024-05-24,2024,5,24,CrudeOil,Energy,270900,3774,tons,76.77,289729.98,75,0.0236,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO4634791,3,1.48,148938,31,1,0.91,0,0
TXN00949,2024-04-25,2024,4,25,Aluminum,Metal,760110,1264,tons,2483.01,3138524.64,2400,0.0346,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO7469296,7,0.8,116843,7,19,0.56,0,0
TXN00950,2024-04-14,2024,4,14,Copper,Metal,740311,1049,tons,8993.51,9434191.99,8500,0.0581,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO4419237,7,1.01,121691,30,11,0.24,0,0
TXN00951,2024-04-18,2024,4,18,CrudeOil,Energy,270900,3288,tons,89.84,295393.92,75,0.1979,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO5779559,5,1.47,109490,20,27,0.56,0,0
